timestamp_iso,frame_idx,mode,arm_state,distance_m,distance_src,odom_x_m,odom_y_m,odom_theta_rad,feedback_lin_mps,feedback_ang_rps,ball_odom_assist_active,bucket_odom_assist_active,odom_goal_update_count,odom_goal_color_reject_count,odom_goal_depth_invalid_count,odom_goal_error_count,odom_goal_hysteresis_hold_count,ball_odom_fallback_count,bucket_odom_fallback_count,odom_snapshot_count,target_ball_requested,carrying_ball_color,target_bucket_color,detection_count,detections,latest_msg
2026-03-26T19:19:28.389,1,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.001,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.00, 0, 0, 0"
2026-03-26T19:19:28.405,2,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.001,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.00, 0, 0, 0"
2026-03-26T19:19:28.428,3,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.001,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.00, 0, 0, 0"
2026-03-26T19:19:28.461,4,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.001,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.00, 0, 0, 0"
2026-03-26T19:19:28.492,5,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.000,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.00, 0, 0, 0"
2026-03-26T19:19:28.525,6,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.000,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.00, 0, 0, 0"
2026-03-26T19:19:28.559,7,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.000,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.22, 0, 0, 0"
2026-03-26T19:19:28.592,8,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.001,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.22, 0, 0, 0"
2026-03-26T19:19:28.625,9,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.001,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.22, 0, 0, 0"
2026-03-26T19:19:28.658,10,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.001,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.22, 0, 0, 0"
2026-03-26T19:19:28.692,11,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.001,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.22, 0, 0, 0"
2026-03-26T19:19:28.726,12,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.001,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.22, 0, 0, 0"
2026-03-26T19:19:28.759,13,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.000,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.22, 0, 0, 0"
2026-03-26T19:19:28.792,14,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.000,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.22, 0, 0, 0"
2026-03-26T19:19:28.825,15,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.001,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.22, 0, 0, 0"
2026-03-26T19:19:28.859,16,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.001,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.22, 0, 0, 0"
2026-03-26T19:19:28.892,17,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.000,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.22, 0, 0, 0"
2026-03-26T19:19:28.925,18,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.000,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.22, 0, 0, 0"
2026-03-26T19:19:28.959,19,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.001,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.22, 0, 0, 0"
2026-03-26T19:19:28.993,20,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.001,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.22, 0, 0, 0"
2026-03-26T19:19:29.026,21,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.000,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.22, 0, 0, 0"
2026-03-26T19:19:29.059,22,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.000,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.22, 0, 0, 0"
2026-03-26T19:19:29.092,23,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.000,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.22, 0, 0, 0"
2026-03-26T19:19:29.126,24,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.001,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.22, 0, 0, 0"
2026-03-26T19:19:29.159,25,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.001,False,False,0,0,0,0,0,0,0,0,red ball,,,1,yellow ball:0.80,"0.00, 0.22, 0, 0, 0"
2026-03-26T19:19:29.196,26,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.001,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.22, 0, 0, 0"
2026-03-26T19:19:29.226,27,detect,idle,0.000,geom,0.000,0.000,0.001,0.000,0.000,False,False,0,0,0,0,0,0,0,0,red ball,,,0,,"0.00, 0.22, 0, 0, 0"
